CustomerID,Amount,Frequency,Recency,Cluster_Id
15996.0,1044.78,131,87,0
15998.0,3084.17,509,36,1
16000.0,12393.7,9,2,1
16003.0,2735.37,103,29,0
16005.0,615.39,218,11,0
16006.0,101.4,8,210,2
16007.0,1701.94,385,47,1
16008.0,478.78,33,23,0
16009.0,992.71,90,21,0
16010.0,407.5,86,245,2
16011.0,3362.71,212,7,1
16012.0,1415.29,94,34,0
16014.0,653.13,148,35,0
16015.0,690.54,184,3,0
16016.0,1483.31,237,2,0
16017.0,211.88,32,46,0
16018.0,408.90000000000003,28,38,0
16019.0,3450.2400000000002,165,1,1
16020.0,851.01,46,16,0
16022.0,628.28,76,259,2
16023.0,719.81,101,45,0
16024.0,251.24,64,11,0
16025.0,439.65999999999997,28,29,0
16026.0,236.09,32,42,0
16027.0,852.12,17,91,0
16030.0,331.24,29,309,2
16031.0,548.94,100,91,0
16034.0,437.7,22,195,2
16036.0,758.92,55,86,0
16037.0,855.02,39,269,2
16038.0,454.33000000000004,28,7,0
16040.0,1313.55,65,64,0
16041.0,3166.4,6,30,0
16042.0,1147.37,75,21,0
16043.0,773.99,39,37,0
16045.0,1340.7,83,119,0
16048.0,243.69000000000003,9,85,0
16049.0,1111.79,312,39,1
16050.0,137.9,10,173,2
16052.0,362.06,34,53,0
16053.0,1511.95,84,32,0
16054.0,783.9,70,144,0
16055.0,134.8,8,220,2
16056.0,664.85,68,44,0
16057.0,2140.2200000000003,134,3,0
16059.0,1459.8600000000001,180,65,0
16061.0,-29.95,1,268,2
16062.0,1153.62,64,9,0
16063.0,335.32,23,259,2
16065.0,372.09,74,364,2
16066.0,1521.87,102,16,0
16070.0,852.15,33,21,0
16071.0,326.24,21,44,0
16072.0,584.3199999999999,23,287,2
16073.0,94.35,2,291,2
16076.0,2173.53,131,2,0
16078.0,79.2,1,283,2
16079.0,1352.0,21,16,0
16080.0,176.6,11,81,0
16081.0,2806.9,227,55,1
16083.0,1317.62,31,100,0
16084.0,436.18,38,298,2
16085.0,981.51,167,22,0
16086.0,1119.31,40,58,0
16091.0,315.06,18,154,2
16092.0,779.36,53,98,0
16093.0,17.0,1,106,0
16094.0,1041.83,67,11,0
16096.0,320.62,12,263,2
16097.0,185.04999999999998,10,239,2
16098.0,2005.63,67,87,0
16099.0,731.9,39,49,0
16101.0,1245.96,83,8,0
16102.0,1842.14,57,41,0
16103.0,1429.64,48,6,0
16104.0,302.36,29,61,0
16105.0,336.96,13,248,2
16106.0,108.38,6,65,0
16107.0,3204.1600000000003,31,17,0
16108.0,816.1,49,84,0
16109.0,611.88,18,218,2
16110.0,1337.48,354,44,1
16112.0,195.73999999999998,16,142,2
16113.0,161.38,30,182,2
16114.0,135.75000000000003,8,170,2
16115.0,1667.97,284,9,1
16116.0,592.88,35,205,2
16117.0,232.21,30,189,2
16119.0,423.36,16,7,0
16120.0,1294.14,32,58,0
16121.0,867.11,212,56,0
16122.0,684.4200000000001,38,72,0
16123.0,307.78,16,51,0
16124.0,187.15,16,315,2
16125.0,289.35,13,366,2
16126.0,6287.77,117,28,1
16127.0,656.25,40,38,0
16128.0,1880.22,89,17,0
16131.0,3506.54,78,51,0
16134.0,603.69,38,21,0
16135.0,517.55,21,262,2
16136.0,709.38,37,59,0
16138.0,-7.95,1,367,2
16139.0,635.41,31,18,0
16140.0,703.77,37,52,0
16141.0,620.4,30,87,0
16142.0,535.34,37,249,2
16143.0,2419.84,118,2,0
16144.0,175.2,1,246,2
16145.0,3741.98,237,8,1
16146.0,734.13,29,156,2
16147.0,375.0,22,133,0
16148.0,76.32000000000001,1,295,2
16149.0,280.52,18,4,0
16150.0,1906.07,136,38,0
16152.0,1829.04,29,268,2
16153.0,1824.23,89,49,0
16156.0,3024.62,139,8,0
16157.0,644.24,19,15,0
16159.0,348.2,14,281,2
16160.0,1009.4499999999999,22,63,0
16161.0,5352.97,502,1,1
16162.0,37.4,2,251,2
16163.0,441.59999999999997,7,224,2
16164.0,802.53,35,16,0
16168.0,3770.6,99,10,0
16169.0,1822.97,85,7,0
16170.0,1880.4199999999998,127,50,0
16171.0,73.2,3,58,0
16172.0,1140.21,69,94,0
16173.0,1406.57,87,15,0
16174.0,1009.5500000000001,23,125,0
16175.0,1037.59,58,93,0
16177.0,331.95,15,49,0
16178.0,197.9,8,137,2
16179.0,215.83,11,60,0
16180.0,10217.48,176,99,1
16181.0,305.54,11,72,0
16182.0,6617.65,28,71,1
16183.0,338.71000000000004,15,66,0
16184.0,1155.54,46,63,0
16185.0,529.41,31,16,0
16186.0,3991.94,219,22,1
16187.0,6841.24,297,31,1
16188.0,981.86,67,44,0
16189.0,215.48,11,15,0
16190.0,215.08,6,39,0
16191.0,4913.32,151,2,1
16193.0,314.45,19,236,2
16198.0,400.68100000000004,15,74,0
16200.0,1080.6200000000001,179,3,0
16201.0,1821.52,115,2,0
16202.0,365.27,18,360,2
16203.0,589.15,36,58,0
16204.0,405.71,57,22,0
16205.0,761.38,98,30,0
16206.0,537.0600000000001,63,54,0
16207.0,394.38,19,24,0
16208.0,664.26,66,44,0
16209.0,2262.62,46,88,0
16211.0,542.77,24,80,0
16212.0,681.19,43,18,0
16213.0,159.0,6,78,0
16214.0,1062.75,44,170,2
16215.0,242.35,14,80,0
16216.0,914.9300000000001,37,266,2
16217.0,259.39000000000004,19,234,2
16218.0,3054.87,90,29,0
16221.0,864.86,97,36,0
16222.0,846.72,137,317,2
16224.0,1295.3,96,56,0
16225.0,1096.32,134,44,0
16226.0,255.12,8,202,2
16227.0,308.32000000000005,7,218,2
16229.0,1010.6,47,86,0
16230.0,542.03,35,189,2
16232.0,983.23,38,32,0
16233.0,422.13,25,70,0
16235.0,858.41,48,40,0
16236.0,432.2,20,77,0
16239.0,372.9,21,56,0
16240.0,3693.81,142,7,1
16241.0,2607.87,662,9,1
16242.0,3598.26,295,7,1
16243.0,409.1,51,33,0
16244.0,1522.75,91,211,2
16245.0,1352.3600000000001,93,23,0
16247.0,114.56,16,169,2
16248.0,152.94,7,61,0
16249.0,1800.07,69,52,0
16250.0,389.44,24,260,2
16252.0,-295.09,21,365,2
16253.0,3665.62,124,31,0
16255.0,2609.3,274,16,1
16256.0,732.63,14,257,2
16257.0,46.95,2,176,2
16258.0,5203.51,135,44,1
16260.0,1035.45,18,50,0
16261.0,746.83,124,16,0
16262.0,-31.65,3,360,2
16265.0,5423.15,260,8,1
16266.0,861.89,61,73,0
16268.0,667.65,45,70,0
16270.0,1141.24,54,352,2
16271.0,1423.29,134,2,0
16272.0,411.7,25,116,0
16274.0,357.95,67,372,2
16275.0,559.87,33,196,2
16276.0,810.6000000000001,6,176,2
16278.0,537.83,25,22,0
16279.0,1496.68,109,20,0
16281.0,2062.06,17,71,0
16282.0,168.3,11,339,2
16283.0,1531.51,168,5,0
16284.0,823.97,109,30,0
16287.0,142.5,8,169,2
16292.0,280.9,19,116,0
16293.0,2236.7400000000002,120,8,0
16295.0,1328.55,79,9,0
16297.0,275.4,23,212,2
16298.0,598.2,27,22,0
16302.0,212.82,12,107,0
16303.0,5305.83,167,25,1
16305.0,361.21999999999997,22,138,0
16306.0,602.27,44,213,2
16308.0,2560.0,4,37,0
16309.0,686.67,44,91,0
16311.0,616.26,37,17,0
16313.0,274.15000000000003,16,2,0
16315.0,226.37,14,330,2
16316.0,2755.56,156,63,0
16317.0,1341.65,69,119,0
16318.0,328.15,19,34,0
16319.0,404.40000000000003,3,217,2
16320.0,1038.46,56,171,2
16321.0,230.70000000000002,16,71,0
16322.0,326.75,37,0,0
16323.0,207.50000000000003,1,195,2
16324.0,428.68,118,127,0
16325.0,510.54,20,43,0
16326.0,3085.96,320,5,1
16327.0,3844.22,319,13,1
16330.0,242.21,41,17,0
16332.0,1583.2,154,27,0
16337.0,151.05,10,36,0
16338.0,214.79999999999998,11,156,2
16339.0,109.95,20,283,2
16340.0,549.07,153,106,0
16341.0,1959.38,84,24,0
16342.0,322.41,15,74,0
16343.0,370.47999999999996,47,15,0
16344.0,101.10000000000001,2,157,2
16345.0,575.41,38,43,0
16347.0,887.65,92,10,0
16348.0,1469.45,235,31,0
16349.0,53.5,9,290,2
16350.0,1100.47,60,20,0
16351.0,153.9,8,332,2
16352.0,494.44,28,17,0
16353.0,6675.71,94,3,1
16354.0,395.8,39,62,0
16356.0,210.32000000000002,32,197,2
16357.0,658.88,34,32,0
16358.0,2024.95,110,0,0
16359.0,1460.3700000000001,70,6,0
16360.0,3411.69,671,4,1
16361.0,896.66,106,9,0
16362.0,652.07,90,31,0
16363.0,109.36000000000001,5,52,0
16364.0,707.04,53,11,0
16365.0,1540.42,51,17,0
16366.0,327.3,18,18,0
16367.0,804.49,130,36,0
16368.0,497.43,76,1,0
16369.0,1553.66,118,17,0
16370.0,1320.56,228,81,0
16372.0,367.93,97,32,0
16374.0,473.03000000000003,111,65,0
16376.0,977.52,128,8,0
16377.0,676.2,5,266,2
16378.0,362.95,23,246,2
16379.0,2131.9,109,3,0
16380.0,1780.59,32,60,0
16383.0,668.36,102,74,0
16384.0,584.5,33,89,0
16385.0,555.89,59,59,0
16386.0,317.2,88,28,0
16387.0,94.36,4,322,2
16389.0,1362.27,35,52,0
16392.0,221.19,45,269,2
16393.0,2941.05,358,1,1
16394.0,1412.06,100,49,0
16395.0,1486.9,210,60,0
16398.0,1631.15,86,144,0
16399.0,408.57,73,18,0
16400.0,303.93,29,94,0
16401.0,4061.24,198,0,1
16402.0,299.6,60,264,2
16403.0,161.04999999999998,15,301,2
16404.0,443.05,23,69,0
16405.0,167.25,5,301,2
16406.0,163.07,63,18,0
16407.0,2126.93,172,12,0
16409.0,2028.88,232,35,1
16411.0,214.65,45,18,0
16412.0,151.83,35,53,0
16413.0,262.2,31,56,0
16414.0,126.25,7,21,0
16415.0,210.35,54,43,0
16416.0,1026.99,73,26,0
16418.0,675.27,102,44,0
16419.0,959.48,52,112,0
16423.0,346.12,18,24,0
16424.0,82.56,6,190,2
16425.0,302.7,21,301,2
16426.0,1908.25,372,1,1
16427.0,241.06,9,262,2
16428.0,-2.95,1,80,0
16429.0,284.55,2,105,0
16430.0,300.85,6,56,0
16431.0,642.81,83,212,2
16432.0,287.4,8,63,0
16433.0,184.26,17,27,0
16434.0,1522.25,109,28,0
16438.0,798.35,132,5,0
16440.0,3640.67,282,7,1
16441.0,381.2,24,66,0
16442.0,616.79,174,1,0
16444.0,638.77,86,45,0
16445.0,230.51,63,33,0
16446.0,2.8999999999941792,4,0,0
16447.0,259.01,36,135,0
16448.0,188.89000000000001,20,197,2
16449.0,674.69,43,190,2
16450.0,311.92,11,149,2
16451.0,266.97,14,87,0
16454.0,-8.15,3,44,0
16455.0,1841.18,99,63,0
16456.0,2158.37,111,98,0
16457.0,208.36,9,217,2
16458.0,3482.7400000000002,202,2,1
16460.0,814.72,135,27,0
16461.0,151.42,33,177,2
16462.0,102.0,4,63,0
16463.0,1383.7,85,20,0
16464.0,1314.68,236,19,0
16466.0,1603.46,148,33,0
16468.0,74.9,2,73,0
16469.0,650.43,182,23,0
16470.0,757.44,171,51,0
16471.0,223.95000000000002,13,274,2
16473.0,314.86,19,164,2
16474.0,1811.47,368,6,1
16475.0,544.3,28,87,0
16477.0,2494.46,146,63,0
16478.0,331.0,17,24,0
16479.0,300.83,35,9,0
16480.0,769.29,53,75,0
16482.0,220.62,18,15,0
16483.0,139.35,19,191,2
16484.0,379.4,26,173,2
16485.0,363.65,42,76,0
16488.0,492.2,31,32,0
16491.0,731.5,39,46,0
16493.0,1329.66,62,72,0
16494.0,826.53,50,296,2
16495.0,684.41,97,2,0
16496.0,1562.22,97,8,0
16497.0,2965.69,136,49,0
16498.0,86.12,16,160,2
16499.0,319.1,22,359,2
16500.0,400.86,11,4,0
16503.0,1421.43,86,106,0
16504.0,484.38,86,24,0
16505.0,777.6,4,31,0
16506.0,90.30000000000001,3,19,0
16509.0,363.7,13,296,2
16510.0,248.1,13,371,2
16511.0,950.26,169,21,0
16513.0,874.59,35,4,0
16515.0,1627.13,113,51,0
16516.0,101.69999999999999,6,29,0
16517.0,162.7,17,276,2
16518.0,480.92,42,60,0
16519.0,215.07999999999998,13,24,0
16520.0,1036.6200000000001,157,185,2
16523.0,9295.67,298,1,1
16525.0,11895.57,200,1,1
16526.0,290.36,15,171,2
16527.0,228.06,14,80,0
16528.0,244.41,17,3,0
16529.0,455.25,30,189,2
16531.0,1244.59,77,21,0
16532.0,6748.8,4,17,1
16533.0,1026.94,181,18,0
16535.0,593.75,31,4,0
16536.0,539.02,56,106,0
16539.0,1388.81,45,2,0
16542.0,119.62,5,53,0
16545.0,339.3,3,164,2
16546.0,-95.93,31,290,2
16550.0,2266.25,261,108,1
16551.0,922.12,32,95,0
16552.0,379.73,17,242,2
16553.0,5664.57,86,162,1
16554.0,641.55,74,2,0
16555.0,285.89,17,34,0
16556.0,3313.79,207,66,1
16557.0,281.85,11,23,0
16558.0,8257.04,474,0,1
16560.0,816.51,58,20,0
16561.0,511.12,31,5,0
16563.0,1077.74,19,53,0
16565.0,173.7,3,363,2
16566.0,614.01,19,14,0
16567.0,865.6,35,193,2
16569.0,124.2,5,2,0
16570.0,3622.95,133,8,1
16571.0,1285.22,106,2,0
16572.0,999.7,58,126,0
16573.0,648.41,46,73,0
16574.0,451.44,28,70,0
16579.0,-30.599999999999998,1,364,2
16581.0,70.44,11,154,2
16582.0,313.62,6,112,0
16583.0,233.45,14,373,2
16584.0,908.03,31,79,0
16586.0,463.95,8,248,2
16587.0,225.15,13,231,2
16589.0,459.24,33,70,0
16591.0,213.5,10,68,0
16592.0,4073.28,222,3,1
16593.0,330.03,27,50,0
16594.0,181.09,53,74,0
16595.0,360.16,85,60,0
16596.0,250.15,12,15,0
16597.0,90.04,7,3,0
16598.0,140.7,11,276,2
16600.0,813.52,62,3,0
16601.0,244.79999999999998,31,40,0
16602.0,494.72999999999996,32,30,0
16603.0,482.47,34,74,0
16607.0,3038.67,174,17,1
16609.0,5450.96,280,14,1
16610.0,75.66,6,218,2
16611.0,120.99000000000001,11,185,2
16612.0,1187.66,66,32,0
16613.0,618.59,30,69,0
16614.0,506.19,26,182,2
16616.0,500.42,33,14,0
16617.0,151.85,5,235,2
16618.0,2630.64,97,30,0
16619.0,204.41,16,253,2
16620.0,178.96,9,3,0
16621.0,813.48,29,51,0
16623.0,129.45,5,245,2
16624.0,810.5699999999999,48,80,0
16625.0,333.08,23,274,2
16626.0,4379.65,184,0,1
16627.0,322.8,20,78,0
16628.0,2183.04,119,29,0
16629.0,417.73,64,73,0
16633.0,2878.15,153,16,0
16634.0,217.9,9,222,2
16637.0,1124.59,72,31,0
16638.0,1676.47,95,22,0
16639.0,1169.38,52,24,0
16641.0,231.10000000000002,12,105,0
16642.0,679.83,35,4,0
16643.0,487.51,27,245,2
16644.0,833.78,62,177,2
16647.0,214.06,14,169,2
16648.0,270.85999999999996,21,38,0
16650.0,518.42,24,71,0
16652.0,6654.26,123,53,1
16653.0,1166.92,76,15,0
16654.0,594.97,31,140,0
16655.0,3794.52,261,17,1
16656.0,8568.24,80,21,1
16657.0,933.62,208,9,0
16658.0,123.24,8,367,2
16659.0,39.12,2,188,2
16660.0,810.4499999999999,17,15,0
16665.0,135.39999999999998,9,361,2
16666.0,118.98,32,18,0
16667.0,570.13,53,67,0
16668.0,306.71999999999997,20,14,0
16669.0,1370.8700000000001,161,23,0
16670.0,4022.46,262,16,1
16671.0,1692.27,6,27,0
16672.0,8093.59,117,1,1
16674.0,319.61,98,54,0
16676.0,1558.72,92,33,0
16678.0,3013.83,170,2,1
16679.0,129.75,3,365,2
16680.0,183.7,10,42,0
16681.0,1770.34,44,72,0
16682.0,1028.0,30,4,0
16685.0,324.24,62,60,0
16686.0,3043.48,588,46,1
16688.0,1260.86,62,0,0
16689.0,303.26,16,75,0
16690.0,208.63,13,43,0
16692.0,1276.0,3,255,2
16693.0,482.01,60,68,0
16696.0,657.9000000000001,10,134,0
16697.0,112.75,21,240,2
16698.0,1998.0,5,226,2
16700.0,5040.0,312,8,1
16701.0,5150.2699999999995,154,8,1
16706.0,531.35,123,36,0
16708.0,656.63,27,45,0
16709.0,3029.87,79,84,0
16710.0,2483.04,402,18,1
16711.0,1651.03,22,2,0
16712.0,3645.43,447,8,1
16713.0,6840.2300000000005,632,18,1
16714.0,911.53,94,218,2
16715.0,301.71999999999997,19,77,0
16716.0,319.8000000000001,3,266,2
16717.0,3278.36,236,8,1
16718.0,623.75,45,368,2
16719.0,1773.92,203,14,0
16720.0,155.24,27,25,0
16721.0,292.47,37,261,2
16722.0,4711.21,228,16,1
16723.0,589.15,43,90,0
16725.0,775.07,152,301,2
16726.0,1382.02,185,25,0
16727.0,272.82,46,363,2
16728.0,1054.67,269,45,0
16729.0,7076.28,668,35,1
16730.0,702.79,84,51,0
16732.0,603.75,28,31,0
16734.0,650.51,53,51,0
16735.0,2269.21,128,78,0
16737.0,417.59999999999997,1,52,0
16738.0,3.75,1,297,2
16739.0,312.55,16,171,2
16742.0,0.0,4,46,0
16743.0,2191.84,193,28,0
16744.0,1304.76,242,10,0
16745.0,7170.7,358,86,1
16746.0,6694.31,452,4,1
16747.0,826.96,45,24,0
16748.0,1515.9,69,17,0
16750.0,623.93,95,44,0
16751.0,1764.72,25,30,0
16752.0,207.5,9,372,2
16753.0,223.92000000000002,34,57,0
16754.0,2002.4,2,371,2
16755.0,1484.63,176,113,0
16756.0,239.4,13,214,2
16757.0,106.83000000000001,7,318,2
16758.0,369.34000000000003,22,64,0
16759.0,772.84,43,7,0
16761.0,316.62,13,96,0
16762.0,1501.38,89,19,0
16763.0,594.9,24,184,2
16764.0,2758.25,718,3,1
16765.0,34.0,1,293,2
16766.0,1145.6,34,272,2
16767.0,5580.6,222,30,1
16768.0,458.04,58,47,0
16769.0,380.39,40,259,2
16770.0,744.9,146,57,0
16771.0,2246.81,255,32,1
16773.0,171.59,26,56,0
16774.0,654.92,49,67,0
16775.0,1695.66,158,9,0
16776.0,388.28,76,59,0
16777.0,226.35,50,79,0
16778.0,245.94,16,73,0
16779.0,10454.05,344,1,1
16780.0,425.19,60,99,0
16781.0,294.65,19,364,2
16782.0,2242.25,197,9,0
16784.0,107.6,3,19,0
16788.0,597.48,155,122,0
16789.0,80.8,5,7,0
16790.0,1520.1200000000001,95,3,0
16791.0,1706.28,322,28,1
16792.0,110.38000000000001,12,281,2
16793.0,243.84,16,56,0
16794.0,1201.51,287,0,1
16795.0,414.88,66,364,2
16796.0,305.62,18,88,0
16800.0,1201.49,164,10,0
16801.0,867.83,121,162,2
16803.0,332.3,24,64,0
16804.0,536.99,60,22,0
16805.0,460.59,98,173,2
16806.0,801.49,103,102,0
16807.0,1121.59,67,142,0
16808.0,288.42,23,98,0
16809.0,912.74,150,22,0
16810.0,275.64,16,191,2
16811.0,547.07,28,4,0
16812.0,479.35,15,360,2
16813.0,1692.98,449,7,1
16814.0,6500.6,325,13,1
16816.0,417.06,28,102,0
16817.0,1446.95,95,2,0
16818.0,3317.97,191,10,1
16820.0,497.61,26,95,0
16823.0,358.38,38,226,2
16824.0,460.64,26,15,0
16825.0,775.1800000000001,28,38,0
16826.0,341.7,22,50,0
16828.0,128.5,8,92,0
16829.0,197.22,11,156,2
16830.0,325.91,23,38,0
16832.0,199.15,12,183,2
16833.0,1106.53,47,0,0
16834.0,413.46,24,227,2
16835.0,180.85,10,127,0
16836.0,251.87,11,39,0
16837.0,3167.73,166,30,1
16838.0,582.9,26,196,2
16841.0,1774.62,117,36,0
16842.0,1260.44,64,63,0
16843.0,10183.82,379,42,1
16846.0,214.32,11,49,0
16847.0,193.44,12,42,0
16848.0,281.42,14,52,0
16849.0,124.57,8,186,2
16850.0,332.41,19,333,2
16851.0,342.45,20,3,0
16852.0,144.91000000000003,9,9,0
16855.0,328.4,19,23,0
16856.0,35.400000000000006,2,14,0
16858.0,345.89000000000004,13,365,2
16859.0,473.14,72,105,0
16861.0,151.65,8,59,0
16863.0,481.35,28,28,0
16866.0,207.73999999999998,11,140,2
16869.0,805.62,129,22,0
16871.0,2761.4900000000002,139,21,0
16872.0,680.02,7,76,0
16873.0,7066.31,289,4,1
16875.0,2023.47,123,63,0
16877.0,853.72,159,11,0
16878.0,0.0,6,24,0
16880.0,1519.08,178,30,0
16881.0,432.0,1,66,0
16882.0,705.12,39,66,0
16883.0,276.73,38,186,2
16884.0,429.84000000000003,26,37,0
16885.0,471.51,101,14,0
16887.0,194.88,37,34,0
16889.0,1578.67,135,194,2
16891.0,809.7,203,1,0
16892.0,496.84000000000003,101,0,0
16893.0,145.93,45,366,2
16895.0,219.14,69,64,0
16897.0,213.03,44,298,2
16898.0,444.46,163,25,0
16899.0,1281.56,125,7,0
16900.0,187.6900000000001,82,11,0
16902.0,1706.88,44,115,0
16903.0,373.24,60,28,0
16904.0,3754.27,710,3,1
16905.0,3085.48,209,4,1
16906.0,579.77,93,81,0
16907.0,981.65,151,28,0
16909.0,364.14,19,63,0
16910.0,1510.06,547,3,1
16912.0,2528.67,105,22,0
16913.0,113.44,8,289,2
16914.0,208.46,38,35,0
16915.0,621.6800000000001,57,8,0
16916.0,576.26,143,23,0
16917.0,391.52,9,276,2
16918.0,1043.34,130,49,0
16919.0,2596.45,327,155,1
16921.0,169.79,60,60,0
16923.0,6666.83,696,11,1
16924.0,739.5,89,20,0
16926.0,230.25,14,370,2
16927.0,543.05,6,115,0
16928.0,2781.5,213,79,1
16929.0,1295.39,77,3,0
16930.0,380.55,54,25,0
16932.0,161.94,53,52,0
16933.0,530.08,49,0,0
16934.0,950.9300000000001,62,54,0
16936.0,262.68,57,25,0
16938.0,1903.13,242,8,1
16940.0,3049.88,305,51,1
16942.0,1894.11,283,12,1
16943.0,816.73,33,211,2
16945.0,4345.5,249,21,1
16947.0,406.48,21,235,2
16948.0,435.02,19,138,0
16949.0,1161.27,61,3,0
16950.0,1178.56,42,56,0
16951.0,1262.75,87,122,0
16952.0,167.61,16,108,0
16953.0,20.8,1,29,0
16954.0,2085.08,54,0,0
16955.0,493.67,26,184,2
16956.0,292.34,18,8,0
16957.0,416.64,16,238,2
16959.0,117.35000000000001,7,86,0
16960.0,507.05,101,38,0
16961.0,234.17,14,115,0
16963.0,110.55000000000001,7,186,2
16965.0,201.19,26,226,2
16966.0,2148.47,31,7,0
16967.0,319.02,21,188,2
16968.0,439.43,31,3,0
16969.0,650.41,42,38,0
16971.0,232.20999999999998,42,2,0
16976.0,251.51999999999998,2,266,2
16978.0,344.33,39,77,0
16979.0,1809.05,91,3,0
16980.0,1078.96,87,254,2
16982.0,384.06,22,60,0
16983.0,1920.2,149,12,0
16984.0,4392.42,418,77,1
16985.0,5461.62,121,16,1
16986.0,1873.2,3,29,0
16987.0,1625.05,129,2,0
16988.0,126.12,7,4,0
16989.0,1133.25,12,6,0
16990.0,179.0,1,218,2
16992.0,1601.8600000000001,95,10,0
16995.0,-1.25,1,371,2
16996.0,1427.46,41,29,0
16997.0,702.0,12,287,2
16998.0,287.02000000000004,6,149,2
16999.0,484.82,23,22,0
17001.0,3989.57,169,0,1
17002.0,1487.78,50,72,0
17004.0,1412.94,44,45,0
17006.0,781.78,44,4,0
17007.0,877.4300000000001,53,50,0
17010.0,185.46,12,16,0
17011.0,270.9,15,29,0
17014.0,565.58,75,7,0
17015.0,1842.56,217,28,0
17017.0,8574.11,268,2,1
17018.0,920.1,16,40,0
17019.0,1272.61,234,10,0
17022.0,71.0,7,30,0
17024.0,95.85,3,44,0
17025.0,357.77,9,60,0
17026.0,154.82999999999998,4,184,2
17027.0,848.59,155,78,0
17029.0,716.0,2,110,0
17030.0,146.87,11,63,0
17031.0,380.35,22,11,0
17033.0,1030.14,28,85,0
17034.0,734.5699999999999,32,15,0
17035.0,388.33,32,245,2
17037.0,1253.22,77,77,0
17038.0,112.4,22,29,0
17040.0,449.73,15,137,0
17041.0,1065.77,71,26,0
17042.0,1044.3799999999999,98,2,0
17043.0,1735.18,102,31,0
17044.0,897.4300000000001,10,8,0
17045.0,339.44,22,112,0
17046.0,642.02,22,156,2
17047.0,1100.9,65,84,0
17048.0,864.32,48,114,0
17049.0,5594.78,322,2,1
17050.0,3228.84,316,95,1
17051.0,247.14000000000001,43,193,2
17052.0,413.75,92,27,0
17053.0,496.38,14,128,0
17054.0,1353.83,84,27,0
17058.0,1179.89,62,81,0
17059.0,3095.04,516,29,1
17060.0,234.24,5,265,2
17061.0,5116.13,101,73,1
17062.0,534.47,71,313,2
17063.0,1421.59,82,8,0
17064.0,859.35,62,58,0
17065.0,-112.35,1,142,2
17068.0,4531.34,297,11,1
17069.0,2655.2200000000003,154,27,0
17070.0,312.14,64,113,0
17071.0,2385.48,148,8,0
17073.0,1446.09,174,17,0
17075.0,813.77,80,17,0
17076.0,841.0799999999999,25,35,0
17078.0,378.2,28,35,0
17079.0,118.80000000000001,2,77,0
17080.0,285.5,9,21,0
17081.0,290.16,64,24,0
17082.0,2003.85,81,32,0
17083.0,1405.78,52,108,0
17084.0,2949.75,162,34,0
17085.0,1555.05,189,122,0
17086.0,2050.08,96,6,0
17088.0,1991.01,115,27,0
17090.0,2041.8500000000001,64,3,0
17091.0,3802.81,198,2,1
17092.0,1777.78,125,49,0
17094.0,270.20000000000005,15,317,2
17095.0,1088.2,77,21,0
17096.0,992.6800000000001,52,8,0
17097.0,937.92,213,1,0
17100.0,971.74,65,17,0
17101.0,1621.73,42,9,0
17102.0,25.5,1,261,2
17105.0,665.78,90,158,2
17107.0,10380.43,421,32,1
17109.0,869.6800000000001,121,28,0
17110.0,163.29999999999998,12,164,2
17111.0,248.61,30,46,0
17114.0,747.22,135,5,0
17115.0,806.9000000000001,43,7,0
17117.0,116.19999999999999,9,287,2
17118.0,157.02,10,317,2
17119.0,593.61,38,2,0
17120.0,307.46,18,232,2
17122.0,138.32,7,118,0
17123.0,345.29999999999995,9,161,2
17124.0,298.89,32,184,2
17125.0,259.35,40,49,0
17126.0,991.85,262,151,0
17128.0,157.09,14,334,2
17131.0,2463.17,134,4,0
17133.0,4892.240000000001,27,15,0
17134.0,425.0,24,106,0
17135.0,1139.73,52,15,0
17138.0,380.5,24,275,2
17139.0,10585.57,487,15,1
17140.0,465.32,20,246,2
17142.0,579.0,15,238,2
17144.0,984.57,48,0,0
17146.0,749.78,35,105,0
17147.0,1679.64,85,22,0
17148.0,124.88,9,51,0
17152.0,1503.5,16,194,2
17153.0,213.78,14,23,0
17154.0,329.34,23,74,0
17155.0,251.70000000000002,20,17,0
17157.0,306.55,15,7,0
17158.0,1266.97,67,31,0
17159.0,1534.73,102,21,0
17160.0,3518.03,229,30,1
17162.0,1707.21,105,28,0
17163.0,293.1,5,21,0
17164.0,2466.4,145,32,0
17165.0,158.68,10,283,2
17166.0,189.49,14,38,0
17169.0,816.88,60,49,0
17171.0,224.91,16,288,2
17172.0,313.26,16,74,0
17173.0,3755.65,87,4,0
17174.0,59.9,4,217,2
17175.0,1430.94,64,43,0
17176.0,306.13,15,201,2
17179.0,711.79,80,177,2
17180.0,780.38,131,55,0
17181.0,239.92000000000002,23,56,0
17183.0,3286.9100000000003,76,7,0
17186.0,144.0,2,46,0
17187.0,203.95,10,226,2
17188.0,2275.58,89,10,0
17189.0,384.40000000000003,61,105,0
17190.0,249.74,20,58,0
17191.0,2095.13,237,27,1
17193.0,1674.46,35,35,0
17194.0,262.62,29,273,2
17197.0,1013.01,29,29,0
17198.0,692.22,96,23,0
17201.0,342.63,40,53,0
17203.0,3563.85,152,35,1
17204.0,1352.91,67,168,2
17205.0,384.08,13,53,0
17206.0,204.24,7,52,0
17211.0,2299.67,213,26,1
17212.0,226.85,4,252,2
17213.0,2741.08,164,39,0
17214.0,984.12,104,59,0
17217.0,113.5,9,233,2
17218.0,1960.72,274,3,1
